2020-06-26, 14:57:58, 490000000, 495000000, 1000000.00, 20, -63.70, -62.33, -66.43, -72.30, -65.31
2020-06-26, 14:57:58, 485000000, 490000000, 1000000.00, 20, -58.96, -61.45, -79.71, -67.43, -61.17
2020-06-26, 14:57:58, 495000000, 500000000, 1000000.00, 20, -56.95, -62.83, -64.75, -75.87, -61.74
2020-06-26, 14:57:58, 500000000, 505000000, 1000000.00, 20, -65.99, -68.42, -62.85, -56.76, -61.42
2020-06-26, 14:57:58, 510000000, 515000000, 1000000.00, 20, -64.02, -63.97, -60.42, -61.27, -69.48
2020-06-26, 14:57:58, 505000000, 510000000, 1000000.00, 20, -68.45, -64.86, -68.24, -66.81, -66.42
2020-06-26, 14:57:58, 515000000, 520000000, 1000000.00, 20, -63.92, -66.53, -68.85, -68.48, -59.07
2020-06-26, 14:57:58, 520000000, 525000000, 1000000.00, 20, -59.53, -60.14, -63.90, -67.29, -60.14
2020-06-26, 14:57:58, 530000000, 535000000, 1000000.00, 20, -59.25, -71.32, -65.22, -64.00, -67.13
2020-06-26, 14:57:58, 525000000, 530000000, 1000000.00, 20, -66.19, -67.69, -69.82, -67.63, -60.78
2020-06-26, 14:57:58, 535000000, 540000000, 1000000.00, 20, -68.46, -69.42, -60.74, -66.55, -74.86
2020-06-26, 14:57:58, 540000000, 545000000, 1000000.00, 20, -63.89, -74.08, -70.33, -74.37, -70.69
2020-06-26, 14:57:58, 550000000, 555000000, 1000000.00, 20, -58.49, -78.57, -61.34, -59.74, -64.18
2020-06-26, 14:57:58, 545000000, 550000000, 1000000.00, 20, -69.84, -60.04, -59.45, -66.86, -62.33
2020-06-26, 14:57:58, 555000000, 560000000, 1000000.00, 20, -61.83, -70.78, -67.98, -68.43, -63.34
2020-06-26, 14:57:58, 560000000, 565000000, 1000000.00, 20, -63.93, -69.44, -65.67, -60.02, -69.71
2020-06-26, 14:57:58, 570000000, 575000000, 1000000.00, 20, -60.64, -63.53, -72.39, -64.12, -62.51
2020-06-26, 14:57:58, 565000000, 570000000, 1000000.00, 20, -75.20, -62.56, -59.96, -66.09, -68.18
2020-06-26, 14:57:58, 575000000, 580000000, 1000000.00, 20, -64.46, -66.99, -65.32, -61.76, -64.67
2020-06-26, 14:57:58, 580000000, 585000000, 1000000.00, 20, -57.64, -61.23, -75.98, -91.52, -73.65
2020-06-26, 14:57:58, 590000000, 595000000, 1000000.00, 20, -72.95, -66.69, -61.80, -61.04, -74.39
2020-06-26, 14:57:58, 585000000, 590000000, 1000000.00, 20, -72.93, -63.06, -66.75, -64.60, -62.20
2020-06-26, 14:57:58, 595000000, 600000000, 1000000.00, 20, -59.44, -60.09, -60.03, -62.56, -74.77
2020-06-26, 14:57:58, 600000000, 605000000, 1000000.00, 20, -68.56, -62.03, -61.44, -56.72, -58.12
2020-06-26, 14:57:58, 610000000, 615000000, 1000000.00, 20, -65.91, -70.39, -61.75, -60.88, -65.86
2020-06-26, 14:57:58, 605000000, 610000000, 1000000.00, 20, -63.50, -70.54, -63.35, -64.37, -69.60
2020-06-26, 14:57:58, 615000000, 620000000, 1000000.00, 20, -62.33, -63.86, -62.83, -59.85, -63.93
2020-06-26, 14:57:58, 620000000, 625000000, 1000000.00, 20, -59.84, -64.43, -63.04, -60.75, -62.88
2020-06-26, 14:57:58, 630000000, 635000000, 1000000.00, 20, -62.28, -61.94, -62.57, -63.26, -59.71
2020-06-26, 14:57:58, 625000000, 630000000, 1000000.00, 20, -67.97, -73.25, -63.54, -62.09, -71.94
2020-06-26, 14:57:58, 635000000, 640000000, 1000000.00, 20, -68.59, -52.78, -50.46, -59.62, -57.10
2020-06-26, 14:57:58, 640000000, 645000000, 1000000.00, 20, -63.14, -50.22, -58.83, -67.94, -62.06
2020-06-26, 14:57:58, 650000000, 655000000, 1000000.00, 20, -68.85, -81.24, -85.61, -79.32, -76.74
2020-06-26, 14:57:58, 645000000, 650000000, 1000000.00, 20, -60.20, -61.14, -63.55, -63.26, -57.68
2020-06-26, 14:57:58, 655000000, 660000000, 1000000.00, 20, -69.64, -61.90, -58.72, -63.66, -71.42
2020-06-26, 14:57:58, 660000000, 665000000, 1000000.00, 20, -63.51, -62.65, -63.17, -72.78, -72.99
2020-06-26, 14:57:58, 670000000, 675000000, 1000000.00, 20, -64.26, -62.23, -63.32, -71.70, -76.42
2020-06-26, 14:57:58, 665000000, 670000000, 1000000.00, 20, -77.17, -67.78, -65.59, -68.90, -68.89
2020-06-26, 14:57:58, 675000000, 680000000, 1000000.00, 20, -63.47, -61.28, -58.24, -60.61, -58.47
2020-06-26, 14:57:58, 680000000, 685000000, 1000000.00, 20, -63.93, -74.07, -59.07, -57.33, -63.91
2020-06-26, 14:57:58, 690000000, 695000000, 1000000.00, 20, -62.89, -65.87, -63.90, -63.11, -65.64
2020-06-26, 14:57:58, 685000000, 690000000, 1000000.00, 20, -69.80, -64.27, -67.34, -63.46, -73.45
2020-06-26, 14:57:58, 695000000, 700000000, 1000000.00, 20, -74.23, -63.20, -67.30, -64.55, -69.26
2020-06-26, 14:57:58, 700000000, 705000000, 1000000.00, 20, -70.98, -66.56, -67.04, -61.83, -67.22
2020-06-26, 14:57:58, 710000000, 715000000, 1000000.00, 20, -70.15, -67.16, -70.42, -64.13, -62.98
2020-06-26, 14:57:58, 705000000, 710000000, 1000000.00, 20, -66.20, -67.96, -65.63, -82.97, -65.92
2020-06-26, 14:57:58, 715000000, 720000000, 1000000.00, 20, -66.93, -67.03, -63.81, -62.13, -60.97
2020-06-26, 14:57:58, 720000000, 725000000, 1000000.00, 20, -66.42, -62.40, -65.34, -65.24, -67.97
2020-06-26, 14:57:58, 730000000, 735000000, 1000000.00, 20, -64.08, -66.34, -62.36, -66.45, -72.42
2020-06-26, 14:57:58, 725000000, 730000000, 1000000.00, 20, -69.50, -61.69, -67.09, -78.74, -69.63
2020-06-26, 14:57:58, 735000000, 740000000, 1000000.00, 20, -62.66, -69.45, -64.50, -59.78, -59.33
2020-06-26, 14:57:58, 740000000, 745000000, 1000000.00, 20, -61.47, -59.27, -60.00, -63.27, -61.34
2020-06-26, 14:57:58, 750000000, 755000000, 1000000.00, 20, -51.32, -45.61, -48.11, -62.81, -58.11
2020-06-26, 14:57:58, 745000000, 750000000, 1000000.00, 20, -62.73, -66.51, -50.38, -48.22, -53.99
2020-06-26, 14:57:58, 755000000, 760000000, 1000000.00, 20, -57.03, -61.85, -58.38, -58.59, -59.83
2020-06-26, 14:57:58, 760000000, 765000000, 1000000.00, 20, -58.51, -61.56, -62.48, -57.06, -61.98
2020-06-26, 14:57:58, 770000000, 775000000, 1000000.00, 20, -65.67, -64.11, -72.40, -74.68, -67.92
2020-06-26, 14:57:58, 765000000, 770000000, 1000000.00, 20, -66.65, -75.54, -73.41, -67.98, -61.60
2020-06-26, 14:57:58, 775000000, 780000000, 1000000.00, 20, -66.46, -60.53, -61.36, -59.48, -60.52
2020-06-26, 14:57:58, 780000000, 785000000, 1000000.00, 20, -73.26, -64.26, -61.89, -65.66, -76.13
2020-06-26, 14:57:58, 790000000, 795000000, 1000000.00, 20, -68.96, -71.97, -60.87, -62.28, -74.61
2020-06-26, 14:57:58, 785000000, 790000000, 1000000.00, 20, -62.48, -65.26, -71.63, -67.42, -68.51
2020-06-26, 14:57:58, 795000000, 800000000, 1000000.00, 20, -68.50, -70.82, -80.03, -69.61, -70.02
2020-06-26, 14:57:58, 800000000, 805000000, 1000000.00, 20, -66.42, -67.59, -64.43, -63.73, -63.57
2020-06-26, 14:57:58, 810000000, 815000000, 1000000.00, 20, -58.12, -60.47, -65.01, -76.28, -65.56
2020-06-26, 14:57:58, 805000000, 810000000, 1000000.00, 20, -64.14, -66.16, -69.03, -66.80, -59.88
2020-06-26, 14:57:58, 815000000, 820000000, 1000000.00, 20, -70.33, -61.50, -64.77, -67.59, -61.31
